Fecha_Hora,Caudal_lmin,Temp_Hot_In_C,Temp_Cold_In_C
2026-08-13 15:00:00,34.1228970449462,84.56587367748051,15.07721885100053
2026-08-13 16:00:00,36.78274001167985,84.16399733670151,17.91307798725833
2026-08-13 17:00:00,44.275562383876036,77.11321324986196,18.369409061447264
2026-08-13 18:00:00,30.48901044903586,82.9306397648397,15.134345937761397
2026-08-13 19:00:00,24.688694188237378,82.66824097802606,16.81869246121524
2026-08-13 20:00:00,38.85558584306111,74.78650709864884,20.322028761854945
2026-08-13 21:00:00,23.124967537862226,82.43373211226016,15.959767940102994
2026-08-13 22:00:00,28.169142621169083,70.55511452073239,18.74717092016814
2026-08-13 23:00:00,17.35369144026798,78.9440481772308,16.50641310412066
2026-08-14 00:00:00,15.760522302463725,73.45013255931555,15.084845422507254
2026-08-14 01:00:00,43.87945244033775,71.80850328665919,16.68841020319679
2026-08-14 02:00:00,40.079403615366175,71.15429802443813,21.831116284370378
2026-08-14 03:00:00,35.87922618281094,80.4443316381721,20.610759783180928
2026-08-14 04:00:00,27.268588332428095,75.09812445652099,21.717036510247233
2026-08-14 05:00:00,20.19882960212537,80.87150157293142,18.41497830748454
2026-08-14 06:00:00,19.69311128013258,70.98034511198414,15.768153390742524
2026-08-14 07:00:00,22.50728694493786,74.72935506745915,18.83571642281585
2026-08-14 08:00:00,31.476799941183614,78.09236938563006,18.180641341919724
2026-08-14 09:00:00,36.437877681001865,81.86084747258445,20.910499579177312
2026-08-14 10:00:00,34.80592130153194,74.78128754398105,15.686578065489712
2026-08-14 11:00:00,23.398016908378285,79.38837064655513,18.417687959152445
2026-08-14 12:00:00,43.64595841989582,83.28966622354281,16.05034065285789
2026-08-14 13:00:00,37.13690750087305,79.23794782273457,17.27273148823042
2026-08-14 14:00:00,31.63062157534202,73.4943921213045,20.161499541714598
2026-08-14 15:00:00,33.35162238703057,70.36601172334807,18.332126905581365
2026-08-14 16:00:00,27.588001872833697,83.05148310851395,17.631217996020386
2026-08-14 17:00:00,22.431929685034724,70.31904116275581,17.761333949990245
2026-08-14 18:00:00,25.679180359537845,83.12052509026299,18.216127378841907
2026-08-14 19:00:00,37.735383313931074,77.93405701040818,20.4951158068594
2026-08-14 20:00:00,15.431804658892677,84.08601547769344,21.24459282258164
2026-08-14 21:00:00,18.482179215207488,81.98174853660498,21.6873428055275
2026-08-14 22:00:00,16.380079260652582,84.96901165800006,20.508323703787067
2026-08-14 23:00:00,16.221864069569104,75.26067723177565,17.207848270236088
2026-08-15 00:00:00,40.66381752033021,81.50782433396691,19.816942942605795
2026-08-15 01:00:00,36.109735781400715,76.02896370413863,18.063221868387743
2026-08-15 02:00:00,29.225214872619755,77.19813430455864,16.78269435432236
2026-08-15 03:00:00,17.935024819530042,79.41258194827554,20.88610105598146
2026-08-15 04:00:00,29.74847625350497,83.10515671279508,15.268984442736276
2026-08-15 05:00:00,29.204153123416972,84.76125203798942,21.312333944947966
2026-08-15 06:00:00,20.196056097300456,81.52410120796777,18.230342252373138
2026-08-15 07:00:00,28.01554947713919,76.26650173251001,19.46041033765796
2026-08-15 08:00:00,26.955142031921206,76.32035503415605,19.615477455440477
2026-08-15 09:00:00,33.47550294156649,81.06373452383338,21.265824184945757
2026-08-15 10:00:00,34.052809526029314,73.58165718652454,19.45668777517045
2026-08-15 11:00:00,16.359120293161336,71.65711169697092,19.297535093320434
2026-08-15 12:00:00,26.238378438794136,75.31933236461165,15.46656428392483
2026-08-15 13:00:00,33.77579747142709,74.30858487481123,18.62885615361643
2026-08-15 14:00:00,30.094087757402633,74.44462180683985,16.05118300571929
2026-08-15 15:00:00,40.69469523564967,73.50411626574865,20.1620363810504
2026-08-15 16:00:00,34.760808948568354,70.63139784454543,18.58555344568872
2026-08-15 17:00:00,19.88803281244289,70.26810902100121,19.761594454458475
2026-08-15 18:00:00,17.117062422012896,84.81583584604047,15.29171030421669
2026-08-15 19:00:00,34.27257834618947,76.41659700603793,15.593544112320622
2026-08-15 20:00:00,15.795339316248654,75.76489970739523,20.014263716438776
2026-08-15 21:00:00,32.5732674382039,80.19470924039605,15.504590351990714
2026-08-15 22:00:00,43.20690724274873,73.27380831797596,15.49879709435681
2026-08-15 23:00:00,32.26422533627637,84.24941775925338,15.084759326644212
2026-08-16 00:00:00,26.645097786195656,81.79517521623328,21.69550978809636
2026-08-16 01:00:00,34.29864655327059,71.3411650346839,20.16255851621305
2026-08-16 02:00:00,28.7475867147455,76.26371163677392,17.472759859514447
2026-08-16 03:00:00,31.36850367947805,83.18677461343248,17.075749069013586
2026-08-16 04:00:00,43.24394426329576,84.17098033437115,17.447922608220946
2026-08-16 05:00:00,26.58307913402323,77.01102266874804,20.422574718268272
2026-08-16 06:00:00,43.83571691471742,79.20117083816062,19.6295942774929
2026-08-16 07:00:00,42.160519258681916,72.50550919138112,16.296368975072276
2026-08-16 08:00:00,20.873734043678894,84.86752939205465,16.21876534733859
2026-08-16 09:00:00,17.080839026254964,73.47507552075164,15.68876954799378
2026-08-16 10:00:00,18.0233400413228,84.14097661202689,19.622119037909368
2026-08-16 11:00:00,15.546654769546493,79.74469973488553,20.350608635552152
2026-08-16 12:00:00,17.83328882267785,79.11605192318288,16.855324998275027
2026-08-16 13:00:00,35.490203202490704,77.69032766524762,15.14661472721639
2026-08-16 14:00:00,17.13565945380687,73.46004717576638,15.575201672334991
2026-08-16 15:00:00,24.569268908812838,72.64792048008262,21.775020243915215
