Date_Time,Flow_Rate_Lmin,Temp_Hot_In_C,Temp_Cold_In_C,Efficiency,Temp_Cold_Out_C,Temp_Hot_Out_C,Exergy_Destruction
2026-08-02 02:00:00,20.99021346475079,75.75836832059817,21.84021928954922,0.8580195730704985,68.10304650192134,29.49554110822605,1.0241541113309427
2026-08-02 03:00:00,30.42703315240835,78.15329291670983,17.848355725060095,0.8391459336951833,68.45299855117639,27.548650090593533,1.4282252991214164
2026-08-02 04:00:00,32.772437065861276,83.5970816644682,21.095274152360815,0.8344551258682775,73.25022780687124,31.442128009957784,1.528814636709762
2026-08-02 05:00:00,16.393512381599933,79.36356993870989,20.476698388407915,0.8672129752368002,71.54415746793258,28.29611085918522,1.1480093444369595
2026-08-02 06:00:00,33.226345557043146,71.75347061062546,18.969113826906675,0.8335473088859138,62.96737237524938,27.75521206228275,1.1417656836210028
2026-08-02 07:00:00,20.115723710618745,84.09748185420213,20.169144464759285,0.8597685525787625,75.13271857084735,29.13390774811407,1.3986850659819505
2026-08-02 08:00:00,16.951547789558386,79.41562079607127,21.149608929109434,0.8660969044208833,71.61362144003553,28.95160828514517,1.1291982197279873
2026-08-02 09:00:00,43.466566117599996,75.02358421985629,17.828982251557232,0.8130668677648001,64.3320181269766,28.520548344436918,1.4596089460256612
2026-08-02 10:00:00,43.96896099223678,72.08908108995081,17.289232130942672,0.8120620780155264,61.790111351531806,27.588201869361676,1.3596631129843368
2026-08-02 11:00:00,39.25192044349383,81.91037783905443,19.673153698945093,0.8214961591130123,70.80079428390056,30.78273725409897,1.6244153936647292
2026-08-02 12:00:00,24.13841307520112,79.3010913389277,20.65492159358881,0.8517231738495978,70.60522342321111,29.3507895093054,1.2480117539292042
2026-08-02 13:00:00,17.930163420191516,78.00191637964483,20.33599594343631,0.864139673159617,70.16740558163002,28.170506741451113,1.1273172242304945
2026-08-02 14:00:00,35.52699079536471,83.40838874576437,20.584695542010444,0.8289460184092706,72.66214588502783,31.330938402746987,1.5889035492055645
2026-08-02 15:00:00,28.20457481218804,81.82895816836796,18.049083203690532,0.843590850375624,71.85320216199374,28.024839210064755,1.544110788749357
2026-08-02 16:00:00,18.661147045343366,72.27512319599127,20.724839513225152,0.8626777059093133,65.19611997964813,27.803842729568288,0.9232039932703634
2026-08-02 17:00:00,29.855307303338105,74.67583101693322,15.84146338759426,0.8402893853933238,65.27935800285636,25.23793640167112,1.374710338874789
2026-08-02 18:00:00,16.031655633456552,73.72733709721699,18.81142368572595,0.8679366887330869,66.47495973084841,26.063801052094526,1.015921018815809
2026-08-02 19:00:00,42.27961206236346,81.15919438859015,15.040310623486851,0.8154407758752731,68.95634450090968,27.243160511167325,1.914947140925918
2026-08-02 20:00:00,22.763399448000506,70.50298652103669,17.272100809301893,0.854473201103999,62.756466121009055,25.018621209329524,1.0507232776744584
2026-08-02 21:00:00,34.875668530619464,78.54834527306974,17.565230744099786,0.8302486629387611,68.19638004361843,27.917195973551095,1.5244967615468221
2026-08-02 22:00:00,24.35133228268233,81.43688028611035,17.77320884126479,0.8512973354346354,71.9699227062479,27.240166421127242,1.4792424693721444
2026-08-02 23:00:00,30.602040635334326,83.15148455142624,19.868270446829037,0.8387959187293313,72.94997216183963,30.069782836415648,1.542439055634068
2026-08-03 00:00:00,31.40130838029839,75.1312262307386,17.71990670889242,0.8371973832394033,65.78451318090332,27.06661975872771,1.319255972867716
2026-08-03 01:00:00,20.545633665765813,82.31885957008019,18.140855358357715,0.8589087326684683,73.2639036210399,27.195811307398003,1.4337760115483487
2026-08-03 02:00:00,44.08753883293676,71.65947605432811,16.66280891612029,0.8118249223341265,61.31047394423166,27.01181102621674,1.3754130858873554
2026-08-03 03:00:00,38.253984700833435,82.69678437601777,17.61276254140538,0.8234920305983331,71.2089358414966,29.100611075926558,1.7689537239637139
2026-08-03 04:00:00,43.18496824692568,71.91232993497974,16.59088739084206,0.8136300635061486,61.60207620128055,26.90114112454124,1.380738113539875
2026-08-03 05:00:00,41.844820512829465,75.9593093584055,15.512371466379106,0.8163103589743411,64.85583303591888,26.615847788865736,1.6165676712934283
2026-08-03 06:00:00,32.93699936433255,81.95943048669331,19.224140153669644,0.834126001271335,71.5532770177509,29.63029362261205,1.5596639202714913
2026-08-03 07:00:00,42.6562270506935,72.24876141023161,19.677489589885113,0.814687545898613,62.50665001397211,29.41960098614461,1.2274408562113681
2026-08-03 08:00:00,17.654775061557586,73.43877092848962,19.3364324220673,0.8646904498768848,66.11820784457711,26.656995505979808,1.005548968945855
2026-08-03 09:00:00,20.879485872574357,80.833788525896,18.244458306604006,0.8582410282548513,71.96118943179161,27.11705740070839,1.374450707186072
2026-08-03 10:00:00,16.35681866731614,80.80054804819112,17.658500461254608,0.8672863626653677,72.42073724417234,26.03831126527338,1.3262769250877742
2026-08-03 11:00:00,24.759909922897933,79.61721449327946,21.043335547002776,0.8504801801542041,70.85925866556272,29.80129137471952,1.2507584203917443
2026-08-03 12:00:00,26.660318690684463,80.4092266670065,18.633572495953526,0.8466793626186311,70.93774399484963,28.105055168110397,1.4283196625658776
2026-08-03 13:00:00,23.140470953216877,78.14086665021394,18.354273143408115,0.8537190580935663,69.39522743866131,27.099912354960743,1.2968463290128212
2026-08-03 14:00:00,39.86212527455788,73.7769858836043,15.17949446064505,0.8202757494508842,63.245595653554716,25.710884690694627,1.5049971874903203
2026-08-03 15:00:00,25.70259980080768,75.1854399025588,17.388734793383094,0.8485948003983846,66.43471822918835,26.139456466753543,1.2617147441221646
2026-08-03 16:00:00,23.428035290621423,72.72396575202139,17.661369331501,0.8531439294187572,64.63768920570296,25.74764587781943,1.1238655375922981
2026-08-03 17:00:00,31.280882494747456,83.62675842000442,17.791759466278304,0.8374382350105051,72.92450479200515,28.494013094277577,1.689995793603568
2026-08-03 18:00:00,19.22772674924288,78.75087692149181,19.061206584591325,0.8615445465015142,70.48651654582113,27.325566960262,1.2297245030899857
2026-08-03 19:00:00,39.06590942262119,76.0127712514546,18.73521782708815,0.8218681811547577,65.80981648096666,28.938172597576084,1.4017998709907162
2026-08-03 20:00:00,17.236519310393124,76.930087054662,19.255335649554112,0.8655269613792138,69.17438798151869,27.011034722697417,1.1255101343653102
2026-08-03 21:00:00,44.60660809801552,84.20925009417724,20.354182830794898,0.810786783803969,72.12702744685876,32.43640547811337,1.7728521459643565
2026-08-03 22:00:00,38.16734307889972,72.3002710467412,20.690900171012654,0.8236653138422005,63.199748830568126,29.791422387185733,1.1341132716795883
2026-08-03 23:00:00,20.961470446025174,78.79344748025196,20.02686153358546,0.8580770591079496,70.45312077651562,28.3671882373218,1.2127979514755358
2026-08-04 00:00:00,15.165663513708072,77.58833018326699,21.68866587168454,0.8696686729725839,70.30285275315136,28.974143301800176,1.019402118361416
2026-08-04 01:00:00,39.463842853645026,79.17181353151972,15.127628078734531,0.82107231429271,67.71253564544438,26.586905964809873,1.763670963531186
2026-08-04 02:00:00,36.205720315428515,70.27165275731261,16.370445899784823,0.827588559369143,60.97846803126441,25.663630625833022,1.2405139132828291
2026-08-04 03:00:00,36.87021504122962,83.08185863416227,15.052940124846995,0.8262595699175408,71.26248507430927,26.872313684700003,1.9231217792564064
2026-08-04 04:00:00,38.13811040057837,83.98177423725419,19.532322999082222,0.8237237791988433,72.6208685402808,30.893228696055616,1.7154325091624576
2026-08-04 05:00:00,17.221339552022712,78.47699775383813,21.286213842649907,0.8655573208959546,70.78811554475746,28.97509605173058,1.0940807785589317
2026-08-04 06:00:00,25.753971856328178,80.44976235815338,16.704376076034094,0.8484920562873437,70.79182996138051,26.36230847280696,1.515721098832132
2026-08-04 07:00:00,18.47607178575389,83.83749071765943,21.489241813574147,0.8630478564284922,75.29876438231504,30.02796814891854,1.299560871448271
2026-08-04 08:00:00,40.89310277626781,80.60857951470098,15.421871732026926,0.8182137944474644,68.75853525442672,27.27191599230119,1.8402578362853614
2026-08-04 09:00:00,33.69894380482674,72.28808564371391,21.5410521876386,0.8326021123903465,63.79313944071049,30.03599839064202,1.0494020953639056
2026-08-04 10:00:00,24.926940745579476,78.6443254025022,17.461358810677442,0.850146118508841,69.47582037757336,26.629863835606287,1.3875386064776747
2026-08-04 11:00:00,16.90675050858071,79.10072569574284,15.709945799144515,0.8661864989828386,70.61818350557073,24.192487989316625,1.3616548386417502
2026-08-04 12:00:00,24.329469651469864,76.3619600695358,18.40110231430428,0.8513410606970603,67.7455604345545,27.017501949285574,1.24141744749156
2026-08-04 13:00:00,24.75549966080241,81.04666353437085,16.797435974043555,0.8504890006783952,71.44069731618512,26.40340219222928,1.5199917768170788
2026-08-04 14:00:00,36.888185350141924,84.01550522153522,16.994110313733458,0.8262236292997162,72.36877045518695,28.640845080081732,1.8497749296049293
2026-08-04 15:00:00,34.12672414065639,83.88352769360165,17.151029754484007,0.8317465517186873,72.65555480291951,28.379002645166146,1.7873293729500919
2026-08-04 16:00:00,41.616382277289794,76.76259057106198,20.621181284828644,0.8167672354454204,66.47564494155529,30.908126914335334,1.3650217496133739
2026-08-04 17:00:00,29.16644775485848,71.69857068761132,18.774128936726783,0.841667104490283,63.31889058195842,27.153809042379685,1.1034598985162212
2026-08-04 18:00:00,18.58782737814905,84.77261798443502,17.179153894092025,0.8628243452437019,75.50044029059589,26.45133158793115,1.5475200775465567
2026-08-04 19:00:00,36.39734361668985,82.58347129668901,19.272336483176428,0.8272053127666203,71.64364355819777,30.212164221667678,1.637608920733963
2026-08-04 20:00:00,37.82355145850693,71.86994021804901,20.013054719562355,0.8243528970829862,62.76142851394052,29.121566423670842,1.145549368671451
2026-08-04 21:00:00,31.83831592708489,83.81262823926059,16.908368005134736,0.8363233681458302,72.86196426744401,27.859031976951314,1.7591920136337464
2026-08-04 22:00:00,38.12901539863683,83.04844543093192,17.89484371067746,0.8237419692027264,71.56459989237001,29.378689249239372,1.7673072387806825
2026-08-04 23:00:00,29.81386789093172,77.78257085689108,15.853202653358633,0.8403722642181366,67.89692603215987,25.738847478089852,1.5086295894470338
2026-08-05 00:00:00,30.681984881459822,78.86913153617394,16.26804544674276,0.8386360302370803,68.76757177331304,26.369605209603662,1.5479569349796545
2026-08-05 01:00:00,27.826230550756488,75.98504055805195,19.76782497775488,0.844347538898487,67.23469259670439,28.518172939102442,1.2084565393420037
2026-08-05 02:00:00,15.762573802322855,70.82142458233047,16.27006843386939,0.8684748523953543,63.64654941287052,23.444943603329335,1.0162968055398036
2026-08-05 03:00:00,18.236742809799132,75.02795862468851,18.676143685669423,0.8635265143804017,67.33743001897003,26.366672291387907,1.0961009847841054
2026-08-05 04:00:00,15.942875570602027,82.04280172897018,19.96332383205703,0.868114248858796,73.85540315608202,28.150722404945185,1.260919323064798
2026-08-05 05:00:00,34.09231233791341,70.06948034506904,15.748138461663206,0.8318153753241732,60.93346584852115,24.88415295821109,1.238710644794962
2026-08-05 06:00:00,24.4306794322898,75.00248757536716,18.971185537402324,0.8511386411354204,66.66159181504402,27.312081297725456,1.1638527707497603
2026-08-05 07:00:00,30.257120734941083,75.97253040386416,16.795939485909546,0.8394857585301179,66.47384479989516,26.294625089878537,1.3866166440648304
2026-08-05 08:00:00,42.22699421778279,78.06093404406884,21.74048812666306,0.8155460115644344,67.67240316413378,32.12901900659812,1.3704909659708198
2026-08-05 09:00:00,22.47876687446625,83.7978342461914,18.384819527039472,0.8550424662510675,74.31572495742051,27.866928815810354,1.5156262383067471
2026-08-05 10:00:00,27.31148769106889,75.19518991548942,20.641947848426106,0.8453770246178622,66.76000531033809,29.07713245357744,1.1311666650465766
2026-08-05 11:00:00,37.66653415629146,75.20429802844342,18.851585795093833,0.8246669316874171,65.32380408483421,28.732079738703042,1.3428333444101141
2026-08-05 12:00:00,21.863944964748676,81.06251872164623,15.303887729983733,0.8562721100705026,71.61116944456212,24.75523700706784,1.5489033075035497
2026-08-05 13:00:00,17.30939729486379,76.7832691133471,19.432059629158157,0.8653812054102724,69.06271842432263,27.15261031818264,1.1137527510061265
2026-08-05 14:00:00,23.69254358741304,73.36907234409973,21.6598233954466,0.852614912825174,65.74790018005771,29.280995559488623,0.9790286704759383
2026-08-05 15:00:00,19.83663861762013,76.7865927419904,19.21128274102432,0.8603267227647597,68.74486050632058,27.253014976694146,1.1585927541313767
2026-08-05 16:00:00,42.890929570277194,72.112855305697,20.73432201598753,0.8142181408594457,62.56765587121991,30.279521450464614,1.1710161180650516
2026-08-05 17:00:00,39.24361138693251,72.64580479759334,21.189445243438854,0.821512777226135,63.46150208671887,30.373747954313323,1.1351133022885056
2026-08-05 18:00:00,34.002112695312704,77.4755165910922,16.596558403642526,0.8319957746093746,67.24759437822144,26.82448061651329,1.516504823410589
2026-08-05 19:00:00,41.143817705631534,76.28388174256821,16.484313879357586,0.817712364588737,65.38315991816819,27.38503570375761,1.5661469437769358
2026-08-05 20:00:00,39.110162306973436,83.7226885160215,19.27686692195694,0.8217796753860531,72.23713327151482,30.762422166463622,1.7327813417603297
2026-08-05 21:00:00,20.597101766581076,75.4359084867495,17.877199288646935,0.8588057964668379,67.3089523851265,26.00415539026993,1.1783297844743745
2026-08-05 22:00:00,41.77676995469933,78.70882525417065,20.87902912006704,0.8164464600906014,68.09396146151707,31.493892912720625,1.4408545215089807
2026-08-05 23:00:00,31.18026725746952,79.48396431879296,21.30016186378608,0.837639465485061,70.03721105208642,30.746915130492617,1.3191057123476997
2026-08-06 00:00:00,39.22320465492187,70.19641684882501,17.47394965511903,0.8215535906901563,60.78828188815215,26.88208461579189,1.2151244547529134
2026-08-06 01:00:00,41.8827389977048,79.95306058025066,16.658093912821375,0.8162345220045905,68.32163077590701,28.289523717165025,1.745693616704892
2026-08-06 02:00:00,24.540104249155917,72.67053950304627,20.463678606707035,0.8509197915016882,64.88752979557765,28.246688314175657,1.0135219308467784
2026-08-06 03:00:00,18.301557735830304,84.41605476204182,16.923642248836952,0.8633968845283394,75.19638094203954,26.14331606883924,1.5403835808822264
2026-08-06 04:00:00,21.83805487625825,72.2299409162967,20.758300229595747,0.8563238902474836,64.83469581985216,28.153545326040287,0.9558464958851242
2026-08-06 05:00:00,27.813233658787688,76.21936185590536,17.96616777554134,0.8443735326824247,67.15362305121322,27.031906580233482,1.304340294966551
2026-08-06 06:00:00,39.54044297767479,71.28024502117965,19.672849295040294,0.8209191140446505,62.0383468726943,28.91474744352565,1.1552086508250785
2026-08-06 07:00:00,40.82191749769031,84.95311377768921,15.668747196842677,0.8183561650046194,72.36803572671846,28.253825247813424,2.049939299474573
2026-08-06 08:00:00,15.208563915935722,77.53292515496864,19.367015272736012,0.8695828721681286,69.9470942504004,26.952846177304252,1.1131168785708774
2026-08-06 09:00:00,30.32241907732697,78.93077525980065,18.162373751160604,0.8393551618453461,69.16864523452816,27.9245037764331,1.4439417254073479
2026-08-06 10:00:00,27.52233009446337,71.00614716082642,19.10625924222832,0.8449553398110733,62.95934667464399,27.153059728410746,1.0441866837625648
2026-08-06 11:00:00,21.663234314121908,81.24940705598766,16.176099454214043,0.8566735313717562,71.922679675466,25.5028268347357,1.5080056251470733
2026-08-06 12:00:00,18.595961020010485,73.14858389643379,20.158116214609276,0.862808077959979,65.87871978536467,27.427980325678405,0.9740665835788834
2026-08-06 13:00:00,25.12845514210884,83.4708143416107,21.0395795428026,0.8497430897157824,74.09008989551327,30.42030398890003,1.4109083198682753
2026-08-06 14:00:00,43.287291117375574,73.07709460723011,16.51717860063543,0.8134254177652489,62.52445190706709,27.069821300798452,1.4398363205394822
2026-08-06 15:00:00,24.696087960622656,72.860315809955,15.670001888641131,0.8506078240787547,64.31653037163083,24.213787326965296,1.2374257217923046
2026-08-06 16:00:00,30.563718652300985,70.54824501772143,15.165470102324354,0.838872562695398,61.624560424785905,24.08915469525988,1.2447941789955907
2026-08-06 17:00:00,36.090568766855334,77.08100417664998,19.49380050310286,0.8278188624662893,67.16557394075315,29.409230738999696,1.3718740071590627
2026-08-06 18:00:00,25.90888807137882,78.47261699893924,19.249658252621465,0.8481822238572424,69.48151910547901,28.2407561460817,1.3068357543291576
2026-08-06 19:00:00,44.15346248162882,70.98562959142528,18.82688188899849,0.8116930750367424,61.16377620164691,28.648735278776854,1.2313231701076948
2026-08-06 20:00:00,43.87341884826334,81.63291425042516,16.623629672811827,0.8122531623034733,69.42762665006467,28.828917273172323,1.8632465818192785
2026-08-06 21:00:00,22.553468874760924,76.7993325212204,17.736341971338604,0.8548930622504782,68.22888282819812,26.306791664360887,1.2647819635691346
2026-08-06 22:00:00,29.91745517677156,77.8658540399137,19.16133434630321,0.8401650896464569,68.48282239733766,28.54436598887925,1.3417271590482545
2026-08-06 23:00:00,24.026349294503092,76.61144120407343,18.477368012014185,0.8519473014109938,68.00453478801826,27.08427442806935,1.2434240167680173
2026-08-07 00:00:00,23.545214831324028,76.01144591312989,21.91449864150421,0.8529095703373519,68.05430269550885,29.871641859125248,1.0606004594195266
2026-08-07 01:00:00,16.106608420635983,78.39460496962327,15.955078267897132,0.867786783158728,70.13927428634156,24.21040895117885,1.3093380958149643
2026-08-07 02:00:00,33.286930019396905,72.32860368896068,19.866011878333158,0.8334261399612062,63.58970726342484,28.604908303868996,1.123252562525432
2026-08-07 03:00:00,30.080370696865845,72.72892195742907,17.830231376730044,0.8398392586062683,63.936306972479244,26.622846361679862,1.1985336827332733
2026-08-07 04:00:00,16.54436253749968,82.92678431520275,17.997397304479303,0.8669112749250006,74.28541497804434,26.638766641637716,1.395596697061584
2026-08-07 05:00:00,23.359393927098346,84.19173193200449,20.023184359607235,0.8532812121458033,74.777000413818,29.43791587779372,1.463466759056988
2026-08-07 06:00:00,42.24797657899961,75.5996397441963,19.847053059270586,0.8155040468420008,65.31351312273696,30.133179680729917,1.361472405298735
2026-08-07 07:00:00,22.186856720009175,74.06117009715331,21.93879195591532,0.8556262865599816,66.53606881157793,29.463893241490695,0.9749869666996583
2026-08-07 08:00:00,19.346846162736693,79.65999314858524,15.898760026178877,0.8613063076745266,70.81671229961344,24.74204087515068,1.4165062872363667
2026-08-07 09:00:00,29.68358280832689,76.13101256647144,15.728767545689164,0.8406328343833462,66.50487798062673,25.354902131533876,1.4408069293445929
2026-08-07 10:00:00,44.56951362331802,70.38079533490517,20.07037171990119,0.810860972753364,60.865130751997135,29.586036302809227,1.146787645006467
2026-08-07 11:00:00,22.261658145345013,72.34228896049285,19.048708419044864,0.85547668370931,64.64012396363779,26.750873415899925,1.0352847705448183
2026-08-07 12:00:00,35.16406642217636,80.73958343271096,16.91912466591864,0.8296718671556473,69.86916385369322,27.78954424493638,1.667106626512484
2026-08-07 13:00:00,37.84858845986153,79.88385912865228,15.555935582922906,0.8243028230802769,68.58162456455983,26.85817014701535,1.7479929032932497
2026-08-07 14:00:00,22.12912631977199,70.40643988755225,15.599607747175014,0.855741747360456,62.50010205027264,23.50594558445463,1.112391549387246
2026-08-07 15:00:00,36.84649045835579,73.32958242899424,21.25933612264883,0.8263070190832884,64.28534613097771,30.30357242066536,1.1352238314051764
2026-08-07 16:00:00,26.033493981577596,73.46612194882107,16.3430712730312,0.8479330120368448,64.77959168928703,25.029601532565238,1.2475507662471002
2026-08-07 17:00:00,33.96917491780738,80.07839115398093,17.263600934808647,0.8320616501643853,69.52937893930282,27.812613149486765,1.5981847077904046
2026-08-07 18:00:00,34.00589132282684,70.29565806631547,16.586594815588917,0.8319882173543464,61.271902605332734,25.61035027657165,1.2057216562223232
2026-08-07 19:00:00,31.073240522242756,71.56162872976861,17.48497414082356,0.8378535189555145,62.79328948151305,26.253313389079125,1.1799581334092284
2026-08-07 20:00:00,17.70869310163225,81.99874128059784,15.485966899222653,0.8645826137967355,72.99175522474455,24.492952955075943,1.5026929333734569
2026-08-07 21:00:00,40.05907486767714,72.678169930815,18.633418536357894,0.8198818502646458,62.943729306738184,28.367859160434712,1.2717538711549856
2026-08-07 22:00:00,24.623401949152075,79.79119161777813,15.473287945145504,0.8507531961016959,70.19195006119871,25.072529501724915,1.5334026431432672
2026-08-07 23:00:00,20.595555311995625,73.5727417157009,20.60249555475653,0.8588088893760087,66.09381383021096,28.081423440246468,0.9942931062592052
2026-08-08 00:00:00,16.223254246642917,71.49162089139018,16.63598457337303,0.8675534915067142,64.22618338989133,23.90142207487188,1.0304295602681595
2026-08-08 01:00:00,32.72678829564725,73.64758286499182,18.780083402231575,0.8345464234087056,64.5695588402572,27.858107426966193,1.2216501316298753
2026-08-08 02:00:00,35.32693085526847,80.83400397783488,21.160553612930208,0.8293461382894631,70.65049923147185,31.344058359293236,1.4388358154078378
2026-08-08 03:00:00,15.497634867835684,82.83544702159429,19.55614158333036,0.8690047302643287,74.54615733702298,27.845431267901674,1.3014386294132465
2026-08-08 04:00:00,30.36279174897843,82.45329796850487,18.730704505859347,0.8392744165020432,72.21144695221807,28.972555522146152,1.569264350425399
2026-08-08 05:00:00,21.79487325593814,75.95775294427682,17.27033627180763,0.8564102534881237,67.53084166084011,25.69724755524434,1.2429052646551075
2026-08-08 06:00:00,34.35518371228349,80.0212770485597,17.331013391407385,0.8312896325754331,69.44477963301856,27.907510806948522,1.5975775729082304
2026-08-08 07:00:00,20.23099287014974,73.07476443123731,19.68640868638733,0.8595380142597006,65.57572996790617,27.185443149718473,1.0102587073409304
2026-08-08 08:00:00,35.72813214307398,74.3972159539152,21.958975528548173,0.8285437357138521,65.4063511448429,30.949840337620465,1.1333860770185014
2026-08-08 09:00:00,26.602060389016124,83.4450372778168,19.63287432894565,0.8467958792219678,73.66875095829047,29.409160648471968,1.504781855275256
2026-08-08 10:00:00,43.101899662102035,70.19502885266104,18.904483921590174,0.8137962006757959,60.64453451708685,28.454978257164356,1.1829248813525277
2026-08-08 11:00:00,19.125628324379797,71.28262796281702,20.114553571674723,0.8617487433512404,64.20857737794438,27.188604156547356,0.9192828289915514
2026-08-08 12:00:00,25.231990531507755,73.11829382719041,18.256439285986026,0.8495360189369845,64.86356078442073,26.511172328755713,1.1346231253132641
2026-08-08 13:00:00,18.40420563721767,70.3979830581073,15.420996398205496,0.8631915887255647,62.87666885651031,22.94231059980249,1.071509348532485
2026-08-08 14:00:00,42.74080854835688,72.72153152634696,18.93607771114537,0.8145183829032863,62.74531857642276,28.912290661069576,1.2870720133346294
2026-08-08 15:00:00,41.32018060142943,78.74562341454538,21.70337699153766,0.8173596387971411,68.32740692402476,32.12159348205828,1.3925263941150963
2026-08-08 16:00:00,22.73824883145467,76.32136825888747,16.227120596503617,0.8545235023370907,67.5790675792764,24.969421276114694,1.320624924446641
2026-08-08 17:00:00,34.79952138102537,83.39007566615462,19.830034235744662,0.8304009572379493,72.6103534816408,30.609756420258478,1.6195261218674848
2026-08-08 18:00:00,39.51666600603647,82.2616534260766,16.406535820613396,0.8209666679879271,70.47139229112359,28.196796955566413,1.8410547243994544
2026-08-08 19:00:00,31.65602434798387,75.12726027546815,18.75079379131157,0.8366879513040323,65.92030403570098,27.95775003107873,1.2709424585248388
2026-08-08 20:00:00,30.889517350680194,73.89135150146939,15.676735147527037,0.8382209652986397,64.47344706221857,25.09463958677786,1.363852303586596
2026-08-08 21:00:00,22.25556872701355,75.695386122509,18.152596553807296,0.8554888625459729,67.37981214965819,26.468170526658113,1.1986205281747813
2026-08-08 22:00:00,17.793083034176977,78.85442413772212,20.29314330226672,0.8644138339316461,70.91432458919056,28.233242850798284,1.1579167786784035
2026-08-08 23:00:00,41.91647273859981,74.02095461234315,17.433000669672875,0.8161670545228004,63.61822436053396,27.835730921482067,1.416574738260018
2026-08-09 00:00:00,42.01254171489991,79.362233617737,19.654382071410527,0.8159749165702002,68.37449125551018,30.64212443363735,1.5423253090661724
2026-08-09 01:00:00,33.99304371819804,76.1411747828686,20.568149725528105,0.8320139125636039,66.80567973648117,29.903644771915538,1.2518040979656384
2026-08-09 02:00:00,25.17089373146102,78.2807077127797,21.490244736356168,0.849658212537078,69.74272799805729,30.02822445107858,1.183900731535371
